time,open,high,low,close,Volume
1775664300,57020,57020,57005,57005,4
1775664360,57005,57010,57000,57010,8
1775664420,57015,57040,57015,57040,2
1775664480,57030,57030,57025,57025,2
1775664540,57040,57045,57040,57045,6
1775664600,57045,57050,57045,57050,2
1775664660,57065,57065,57065,57065,1
1775664720,57060,57060,57030,57030,8
1775664780,57030,57030,57030,57030,1
1775664840,57040,57040,56995,57000,15
1775664900,57005,57005,56990,56990,8
1775664960,56995,56995,56985,56985,6
1775665020,56975,56975,56965,56965,3
1775665080,56965,56985,56965,56985,7
1775665140,56970,56990,56945,56985,11
1775665200,56995,56995,56980,56980,3
1775665260,56965,56985,56955,56985,5
1775665380,56980,56985,56980,56985,5
1775665440,56985,56985,56985,56985,4
1775665500,56980,56980,56980,56980,6
1775665620,56980,56980,56980,56980,3
1775665680,56965,56985,56965,56980,6
1775665740,56985,57000,56975,56980,13
1775665800,56985,56985,56955,56960,4
1775665920,56955,56965,56950,56965,9
1775665980,56970,56985,56970,56980,7
1775666100,56970,56970,56970,56970,1
1775666220,56965,56975,56965,56975,2
1775666280,56955,56965,56955,56965,4
1775666400,56995,56995,56995,56995,2
1775666520,57015,57015,57000,57000,4
1775666580,57000,57005,56995,57005,3
1775666640,57020,57025,57020,57025,6
1775666700,57010,57035,57010,57035,8
1775666760,57045,57055,57040,57045,14
1775666880,57035,57050,57030,57050,7
1775667000,57030,57030,57030,57030,1
1775667180,57045,57045,57045,57045,1
1775667360,57060,57075,57060,57070,26
1775667420,57075,57075,57070,57075,10
1775667480,57070,57070,57070,57070,16
1775667540,57065,57070,57055,57055,3
1775667600,57065,57065,57065,57065,1
1775667840,57040,57050,57040,57050,3
1775667900,57045,57045,57035,57035,3
1775668020,57015,57025,57015,57025,4
1775668080,57040,57040,57020,57020,3
1775668200,57040,57040,57040,57040,2
1775668260,57055,57060,57055,57055,5
1775668320,57065,57065,57065,57065,1
1775668380,57050,57065,57050,57065,5
1775668440,57065,57080,57065,57080,4
1775668500,57090,57090,57085,57085,3
1775668560,57065,57065,57055,57055,2
1775668620,57045,57050,57030,57040,12
1775668680,57050,57060,57050,57060,8
1775668740,57050,57050,57050,57050,2
1775668860,57050,57070,57040,57040,6
1775668920,57035,57045,57000,57020,30
1775668980,57045,57045,56985,57015,24
1775669100,56975,56985,56975,56985,2
1775669160,56985,56985,56975,56975,4
1775669220,56970,56985,56930,56945,9
1775669340,56980,56980,56950,56950,3
1775669400,56965,56965,56960,56960,3
